Date,Open,High,Low,Close,Adj Close,Volume
2022-08-16,122.290001,124.239998,121.870003,123.629997,118.986893,9555000
2022-08-17,122.300003,123.160004,121.690002,122.589996,117.985947,8149300
2022-08-18,122.239998,122.470001,120.550003,121.639999,117.071632,9531800
2022-08-19,120.620003,120.989998,118.110001,118.629997,114.174675,13464500
2022-08-22,116.750000,117.160004,115.500000,116.669998,112.288277,8967600
2022-08-23,116.690002,117.290001,115.379997,115.519997,111.181480,7607000
2022-08-24,115.290001,116.410004,114.449997,115.800003,111.450958,9771300
2022-08-25,116.160004,118.739998,115.680000,118.550003,114.097679,10758900
2022-08-26,119.459999,119.989998,114.599998,114.669998,110.363396,11276200
2022-08-29,114.000000,114.860001,113.459999,114.389999,110.093910,8117300
2022-08-30,115.000000,115.580002,113.360001,114.410004,110.113167,10745400
2022-08-31,114.480003,115.029999,113.339996,113.730003,109.458694,10738300
2022-09-01,113.290001,114.629997,111.910004,114.510002,110.209404,9979800
2022-09-02,115.870003,117.449997,113.190002,113.709999,109.439445,10666600
2022-09-06,114.330002,114.750000,112.070000,113.739998,109.468315,9751900
2022-09-07,113.129997,116.110001,112.760002,115.900002,111.547195,10647900
2022-09-08,115.279999,118.790001,114.629997,118.599998,114.145798,11435000
2022-09-09,119.139999,120.050003,118.669998,119.169998,114.694389,9299700
2022-09-12,120.620003,121.550003,119.790001,120.580002,116.051437,8614600
2022-09-13,118.070000,118.919998,115.779999,116.389999,112.018806,12904600
2022-09-14,116.699997,117.839996,114.879997,116.120003,111.758934,9345700
2022-09-15,116.120003,119.379997,115.760002,117.870003,113.443222,10821400
2022-09-16,117.389999,117.400002,115.370003,117.080002,112.682884,14844100
2022-09-19,116.000000,118.730003,115.510002,118.160004,113.722328,8201300
2022-09-20,117.410004,117.690002,114.639999,115.830002,111.479836,9619000
2022-09-21,116.540001,116.599998,112.419998,112.489998,108.265266,12606300
2022-09-22,113.379997,113.599998,111.070000,111.209999,107.033348,11684500
2022-09-23,110.050003,110.339996,107.160004,109.139999,105.041084,18138600
2022-09-26,108.000000,109.610001,106.059998,106.790001,102.779343,15753600
2022-09-27,107.750000,108.169998,104.650002,105.849998,101.874641,12793600
2022-09-28,105.949997,108.730003,105.639999,107.989998,103.934273,12762600
2022-09-29,106.949997,107.279999,104.400002,106.160004,102.172997,12713900
2022-09-30,106.059998,107.620003,104.400002,104.500000,100.575348,15973400
2022-10-03,105.620003,108.360001,104.459999,107.730003,103.684044,12248100
2022-10-04,110.610001,112.989998,109.860001,112.769997,108.534752,16013600
2022-10-05,109.750000,110.949997,108.830002,110.389999,107.194702,10943500
2022-10-06,109.459999,110.190002,107.940002,108.139999,105.009827,11521400
2022-10-07,107.519997,107.709999,105.269997,105.980003,102.912361,11681100
2022-10-10,106.730003,107.309998,104.519997,104.989998,101.950996,8931700
2022-10-11,104.370003,104.540001,101.849998,101.959999,99.008713,12739700
2022-10-12,101.800003,104.730003,101.279999,103.610001,100.610954,13181000
2022-10-13,101.980003,109.900002,101.760002,109.370003,106.204224,22398700
2022-10-14,111.959999,115.239998,110.720001,111.190002,107.971535,33387100
2022-10-17,115.410004,117.010002,114.320000,115.860001,112.506371,22276300
2022-10-18,119.660004,120.139999,116.959999,118.839996,115.400108,21539700
2022-10-19,117.989998,118.830002,115.669998,116.510002,113.137550,17072000
2022-10-20,117.160004,118.709999,115.650002,116.129997,112.768547,12207400
2022-10-21,116.459999,122.389999,116.330002,122.230003,118.691986,20593300
2022-10-24,122.070000,123.099998,121.330002,122.379997,118.837639,12624200
2022-10-25,121.849998,123.269997,120.889999,122.699997,119.148369,11289100
2022-10-26,123.000000,125.199997,122.879997,124.110001,120.517570,11667000
2022-10-27,125.199997,126.199997,124.209999,124.599998,120.993378,10727600
2022-10-28,125.290001,126.279999,124.050003,126.080002,122.430550,11859500
2022-10-31,125.699997,127.430000,125.589996,125.879997,122.236336,13295200
2022-11-01,126.870003,128.279999,126.330002,128.149994,124.440620,13386900
2022-11-02,127.650002,130.360001,126.639999,126.970001,123.294785,16546100
2022-11-03,126.309998,128.179993,125.910004,127.199997,123.518127,12474400
2022-11-04,129.490005,130.830002,128.460007,130.679993,126.897392,14953200
2022-11-07,131.000000,132.289993,130.479996,131.369995,127.567429,12011200
2022-11-08,131.240005,132.059998,130.139999,131.449997,127.645103,9884100
2022-11-09,131.320007,131.429993,129.220001,129.740005,125.984619,9494000
2022-11-10,132.630005,135.250000,132.529999,135.080002,131.170029,16351600
2022-11-11,135.190002,136.169998,133.779999,135.300003,131.383682,10704700
2022-11-14,134.800003,135.729996,133.910004,133.910004,130.033890,11085600
2022-11-15,134.679993,135.710007,131.600006,132.940002,129.091980,14038300
2022-11-16,133.000000,133.559998,132.029999,133.119995,129.266769,7893400
2022-11-17,132.000000,132.889999,131.279999,132.539993,128.703552,8820200
2022-11-18,134.570007,134.669998,132.279999,133.839996,129.965912,9468500
2022-11-21,133.740005,134.559998,132.750000,133.050003,129.198792,7800500
2022-11-22,134.000000,135.270004,133.690002,135.039993,131.131195,9185700
2022-11-23,134.940002,136.500000,134.860001,136.479996,132.529495,7316200
2022-11-25,136.479996,137.139999,136.059998,136.740005,132.781982,3220500
2022-11-28,136.070007,136.710007,134.190002,134.350006,130.461166,9906900
2022-11-29,134.660004,136.639999,134.410004,136.559998,132.607193,7925300
2022-11-30,136.089996,138.179993,133.190002,138.179993,134.180283,14761200
2022-12-01,138.179993,138.660004,135.429993,136.240005,132.296463,8858500
2022-12-02,134.490005,135.350006,133.339996,135.160004,131.247726,8931900
2022-12-05,134.240005,134.570007,130.600006,131.369995,127.567429,10154500
2022-12-06,133.389999,135.110001,129.869995,131.589996,127.781044,13966700
2022-12-07,131.309998,133.080002,130.330002,131.500000,127.693649,11739400
2022-12-08,132.330002,132.979996,131.429993,132.880005,129.033707,8907300
2022-12-09,132.199997,133.759995,132.000000,132.160004,128.334564,7957800
2022-12-12,132.399994,134.649994,131.600006,134.210007,130.325211,8841600
2022-12-13,136.889999,137.089996,133.080002,134.080002,130.198990,10025400
2022-12-14,133.779999,135.710007,132.759995,133.410004,129.548386,9966100
2022-12-15,131.149994,132.080002,129.050003,130.100006,126.334190,12087800
2022-12-16,129.149994,129.899994,128.429993,129.289993,125.547623,21133700
2022-12-19,129.649994,131.330002,129.089996,130.059998,126.295341,9017200
2022-12-20,130.970001,132.050003,130.199997,130.690002,126.907104,8549900
2022-12-21,132.179993,132.979996,131.770004,132.160004,128.334564,8051700
2022-12-22,131.100006,131.300003,128.410004,130.660004,126.877983,8648200
2022-12-23,130.580002,131.440002,129.639999,131.279999,127.480034,5091900
2022-12-27,131.570007,132.220001,130.550003,131.740005,127.926727,5411000
2022-12-28,131.850006,133.410004,131.009995,132.460007,128.625870,8827700
2022-12-29,132.929993,133.270004,132.309998,133.220001,129.363861,6585200
2022-12-30,132.809998,134.330002,132.440002,134.100006,130.218414,9292500
